구,법정동,계약일자,전용면적,평형,거래금액,평단가,거래유형,정책여부,이상치여부
광진구,광진2동,2024-10-26,87.97,27,192444,7231.9,중개거래,정책전,False
광진구,광진2동,2024-10-08,76.33,23,150399,6514.0,중개거래,정책전,False
광진구,광진2동,2024-10-19,55.05,17,115306,6924.5,직거래,정책전,False
광진구,광진2동,2024-10-14,82.03,25,166518,6710.7,중개거래,정책전,False
광진구,광진2동,2024-10-15,27.23,8,55362,6720.5,중개거래,정책전,False
광진구,광진2동,2024-10-18,45.94,14,99961,7193.3,중개거래,정책전,False
광진구,광진2동,2024-10-14,69.91,21,141045,6669.3,중개거래,정책전,False
광진구,광진1동,2024-10-21,124.39,38,247998,6591.0,중개거래,정책전,False
광진구,광진1동,2024-10-02,35.82,11,72209,6663.9,중개거래,정책전,False
광진구,광진1동,2024-10-05,68.53,21,134212,6474.2,중개거래,정책전,False
광진구,광진1동,2024-10-27,35.59,11,79505,7384.8,중개거래,정책전,False
광진구,광진1동,2024-10-08,31.6,10,70207,7344.1,중개거래,정책전,False
광진구,광진1동,2024-10-17,40.18,12,84320,6936.9,중개거래,정책전,False
광진구,광진1동,2024-11-02,74.26,22,159526,7101.6,중개거래,정책전,False
광진구,광진1동,2024-11-17,52.18,16,105042,6654.9,중개거래,정책전,False
광진구,광진1동,2024-11-18,41.77,13,97226,7695.6,중개거래,정책전,False
광진구,광진1동,2024-11-07,68.34,21,143511,6942.1,중개거래,정책전,False
광진구,광진1동,2024-11-21,43.75,13,98171,7417.8,중개거래,정책전,False
광진구,광진1동,2024-11-11,73.79,22,156005,6989.0,중개거래,정책전,False
광진구,광진1동,2024-11-10,73.79,22,154902,6939.5,중개거래,정책전,False
광진구,광진1동,2024-11-13,47.61,14,106064,7364.7,중개거래,정책전,False
광진구,광진3동,2024-11-03,74.06,22,165342,7380.8,직거래,정책전,False
광진구,광진3동,2024-11-13,61.44,19,128448,6911.2,중개거래,정책전,False
광진구,광진3동,2024-11-19,117.13,35,264771,7472.5,중개거래,정책전,False
광진구,광진3동,2024-11-05,51.76,16,112702,7198.3,중개거래,정책전,False
광진구,광진3동,2024-11-12,65.47,20,126951,6409.8,중개거래,정책전,False
광진구,광진3동,2024-11-24,51.78,16,119935,7656.3,중개거래,정책전,False
광진구,광진3동,2024-11-26,18.0,5,36945,6785.2,중개거래,정책전,False
광진구,광진3동,2024-11-10,94.53,29,208061,7276.1,중개거래,정책전,False
광진구,광진3동,2024-11-05,44.03,13,91067,6837.7,중개거래,정책전,False
광진구,광진2동,2024-12-19,69.35,21,143859,6857.1,직거래,정책전,False
광진구,광진2동,2024-12-22,41.49,13,90007,7170.9,직거래,정책전,False
광진구,광진2동,2024-12-18,71.65,22,147947,6826.3,중개거래,정책전,False
광진구,광진2동,2024-12-21,47.57,14,114512,7958.1,중개거래,정책전,False
광진구,광진2동,2024-12-13,67.9,21,146938,7153.8,중개거래,정책전,False
광진구,광진2동,2024-12-24,76.61,23,168466,7269.0,직거래,정책전,False
광진구,광진3동,2024-12-08,49.47,15,103866,6941.3,중개거래,정책전,False
광진구,광진3동,2024-12-08,51.34,16,101196,6515.9,중개거래,정책전,False
광진구,광진3동,2024-12-15,38.14,12,81119,7031.5,중개거래,정책전,False
광진구,광진3동,2024-12-13,61.4,19,123061,6626.0,직거래,정책전,False
광진구,광진3동,2024-12-02,44.15,13,104057,7791.2,직거래,정책전,False
광진구,광진3동,2024-12-03,65.23,20,146820,7441.2,중개거래,정책전,False
광진구,광진3동,2024-12-16,71.35,22,149368,6920.3,중개거래,정책전,False
광진구,광진3동,2024-12-15,71.02,21,157044,7310.0,중개거래,정책전,False
광진구,광진3동,2024-12-24,55.5,17,125936,7500.9,직거래,정책전,False
광진구,광진3동,2024-12-11,64.85,20,150116,7651.9,중개거래,정책전,False
광진구,광진3동,2024-12-26,43.24,13,89956,6878.0,중개거래,정책전,False
광진구,광진3동,2024-12-14,76.72,23,175310,7553.7,직거래,정책전,False
광진구,광진3동,2024-12-27,58.96,18,129898,7283.3,직거래,정책전,False
광진구,광진3동,2024-12-17,51.02,15,110042,7130.5,직거래,정책전,False
광진구,광진3동,2024-12-27,47.51,14,103053,7170.9,직거래,정책전,False
광진구,광진3동,2024-12-15,28.18,9,60059,7044.9,중개거래,정책전,False
광진구,광진3동,2024-12-05,48.42,15,109418,7470.0,중개거래,정책전,False
광진구,광진3동,2024-12-19,82.2,25,173643,6983.3,중개거래,정책전,False
광진구,광진3동,2025-01-23,33.32,10,70057,6951.3,중개거래,정책전,False
광진구,광진3동,2025-01-07,48.46,15,103472,7058.2,중개거래,정책전,False
광진구,광진3동,2025-01-08,52.99,16,121117,7556.2,중개거래,정책전,False
광진구,광진3동,2025-01-26,68.3,21,147617,7144.8,중개거래,정책전,False
광진구,광진3동,2025-01-18,49.05,15,117332,7907.7,중개거래,정책전,False
광진구,광진3동,2025-01-01,69.36,21,158548,7557.1,중개거래,정책전,False
광진구,광진3동,2025-01-02,82.35,25,185073,7429.7,중개거래,정책전,False
광진구,광진3동,2025-01-13,61.8,19,147386,7884.1,중개거래,정책전,False
광진구,광진3동,2025-01-21,40.18,12,88037,7242.5,직거래,정책전,False
광진구,광진2동,2025-01-13,40.37,12,91463,7490.1,중개거래,정책전,False
광진구,광진2동,2025-01-20,22.27,7,48263,7165.8,직거래,정책전,False
광진구,광진2동,2025-01-16,87.76,27,200233,7542.8,중개거래,정책전,False
광진구,광진2동,2025-01-20,69.91,21,153367,7251.8,중개거래,정책전,False
광진구,광진2동,2025-01-18,94.06,28,213726,7511.8,중개거래,정책전,False
광진구,광진2동,2025-01-06,99.71,30,201049,6665.7,중개거래,정책전,False
광진구,광진2동,2025-01-21,54.23,16,124124,7566.2,중개거래,정책전,False
광진구,광진2동,2025-01-09,48.59,15,111552,7589.1,중개거래,정책전,False
광진구,광진2동,2025-01-05,60.42,18,132993,7276.9,중개거래,정책전,False
광진구,광진2동,2025-01-09,101.57,31,219363,7139.7,직거래,정책전,False
광진구,광진1동,2025-01-27,77.93,24,157075,6663.3,중개거래,정책전,False
광진구,광진1동,2025-01-25,66.85,20,147919,7315.0,중개거래,정책전,False
광진구,광진1동,2025-01-12,49.4,15,105832,7081.9,직거래,정책전,False
광진구,광진1동,2025-01-13,29.42,9,64827,7284.5,중개거래,정책전,False
광진구,광진1동,2025-01-16,57.06,17,119342,6914.3,중개거래,정책전,False
광진구,광진1동,2025-01-11,59.89,18,135038,7454.0,중개거래,정책전,False
광진구,광진1동,2025-01-17,62.21,19,146392,7779.3,중개거래,정책전,False
광진구,광진1동,2025-01-24,49.9,15,116309,7705.2,중개거래,정책전,False
광진구,광진1동,2025-01-08,87.82,27,199626,7514.7,직거래,정책전,False
광진구,광진1동,2025-01-08,59.16,18,133517,7460.2,중개거래,정책전,False
광진구,광진1동,2025-01-21,45.94,14,102565,7380.8,직거래,정책전,False
광진구,광진1동,2025-01-09,36.15,11,81455,7448.7,중개거래,정책전,False
광진구,광진1동,2025-01-20,46.56,14,95161,6757.2,중개거래,정책전,False
광진구,광진2동,2025-02-07,89.92,27,197343,7255.4,중개거래,정책전,False
광진구,광진2동,2025-02-24,64.0,19,140509,7257.3,중개거래,정책전,False
광진구,광진2동,2025-02-22,77.9,24,156504,6641.5,중개거래,정책전,False
광진구,광진2동,2025-02-04,51.97,16,112745,7172.4,중개거래,정책전,False
광진구,광진2동,2025-02-24,102.14,31,222077,7187.8,직거래,정책전,False
광진구,광진2동,2025-02-13,37.54,11,83205,7328.0,중개거래,정책전,False
광진구,광진2동,2025-02-26,99.53,30,215765,7166.2,직거래,정책전,False
광진구,광진2동,2025-02-01,49.87,15,103122,6836.3,중개거래,정책전,False
광진구,광진2동,2025-02-08,48.6,15,108258,7364.0,중개거래,정책전,False
광진구,광진2동,2025-02-02,56.69,17,117783,6868.4,중개거래,정책전,False
광진구,광진2동,2025-02-18,63.66,19,145768,7569.6,중개거래,정책전,False
광진구,광진2동,2025-02-23,68.68,21,147095,7080.5,중개거래,정책전,False
광진구,광진2동,2025-02-20,68.58,21,136041,6557.6,중개거래,정책전,False
광진구,광진2동,2025-02-24,55.76,17,113838,6748.5,직거래,정책전,False
광진구,광진3동,2025-02-20,78.86,24,169227,7094.3,중개거래,정책전,False
광진구,광진3동,2025-02-26,83.46,25,178721,7079.0,중개거래,정책전,False
광진구,광진3동,2025-02-14,58.67,18,115688,6519.1,직거래,정책전,False
광진구,광진3동,2025-02-02,33.76,10,66098,6473.2,중개거래,정책전,False
광진구,광진3동,2025-02-26,18.0,5,36628,6726.9,중개거래,정책전,False
광진구,광진3동,2025-02-18,60.21,18,130721,7176.6,중개거래,정책전,False
광진구,광진3동,2025-02-06,18.0,5,39341,7225.2,직거래,정책전,False
광진구,광진1동,2025-03-20,77.21,23,170095,7282.9,중개거래,정책전,False
광진구,광진1동,2025-03-26,46.54,14,91455,6496.2,중개거래,정책전,False
광진구,광진1동,2025-03-21,31.53,10,63956,6706.1,직거래,정책전,False
광진구,광진1동,2025-03-14,71.96,22,155831,7158.6,중개거래,정책전,False
광진구,광진1동,2025-03-22,33.7,10,68743,6743.2,중개거래,정책전,False
광진구,광진1동,2025-03-17,97.44,29,209716,7114.7,중개거래,정책전,False
광진구,광진1동,2025-03-11,48.37,15,102063,6975.7,직거래,정책전,False
광진구,광진1동,2025-03-23,71.79,22,163068,7509.4,중개거래,정책전,False
광진구,광진1동,2025-03-24,59.65,18,127908,7089.1,중개거래,정책전,False
광진구,광진1동,2025-03-18,50.73,15,110113,7175.0,중개거래,정책전,False
광진구,광진1동,2025-03-04,25.28,8,48926,6398.5,중개거래,정책전,False
광진구,광진1동,2025-03-17,64.74,20,129755,6625.9,중개거래,정책전,False
광진구,광진2동,2025-03-02,53.17,16,110080,6844.4,중개거래,정책전,False
광진구,광진2동,2025-03-23,71.55,22,151945,7020.0,중개거래,정책전,False
광진구,광진2동,2025-03-23,56.85,17,110585,6430.8,중개거래,정책전,False
광진구,광진2동,2025-03-17,54.58,17,116350,7047.6,중개거래,정책전,False
광진구,광진2동,2025-03-15,53.27,16,109317,6783.5,직거래,정책전,False
광진구,광진2동,2025-03-11,62.11,19,127704,6796.9,중개거래,정책전,False
광진구,광진3동,2025-03-06,88.23,27,196245,7353.0,직거래,정책전,False
광진구,광진3동,2025-03-24,63.44,19,142411,7420.9,중개거래,정책전,False
광진구,광진3동,2025-03-11,64.28,19,129042,6636.3,중개거래,정책전,False
광진구,광진3동,2025-03-13,60.79,18,126117,6858.1,중개거래,정책전,False
광진구,광진3동,2025-03-18,70.65,21,150688,7050.7,중개거래,정책전,False
광진구,광진3동,2025-03-06,51.23,15,116144,7494.1,중개거래,정책전,False
광진구,광진3동,2025-03-05,97.34,29,216513,7353.2,중개거래,정책전,False
광진구,광진3동,2025-03-23,46.23,14,100197,7164.1,중개거래,정책전,False
광진구,광진3동,2025-04-27,50.03,15,112844,7456.8,중개거래,정책전,False
광진구,광진3동,2025-04-01,85.15,26,164121,6371.9,직거래,정책전,False
광진구,광진3동,2025-04-16,55.74,17,128113,7598.5,직거래,정책전,False
광진구,광진3동,2025-04-27,51.39,16,114427,7360.7,중개거래,정책전,False
광진구,광진3동,2025-04-16,52.37,16,112525,7103.5,중개거래,정책전,False
광진구,광진3동,2025-04-19,74.06,22,167791,7489.6,중개거래,정책전,False
광진구,광진3동,2025-04-22,60.25,18,130181,7143.1,중개거래,정책전,False
광진구,광진2동,2025-04-10,61.53,19,140038,7523.2,직거래,정책전,False
광진구,광진2동,2025-04-07,61.52,19,141248,7589.5,중개거래,정책전,False
광진구,광진2동,2025-04-08,41.98,13,101011,7953.6,직거래,정책전,False
광진구,광진2동,2025-04-15,53.1,16,123129,7665.2,중개거래,정책전,False
광진구,광진2동,2025-04-17,37.8,11,75489,6601.7,중개거래,정책전,False
광진구,광진2동,2025-04-17,50.5,15,113045,7400.1,중개거래,정책전,False
광진구,광진2동,2025-04-06,39.18,12,83178,7018.6,중개거래,정책전,False
광진구,광진2동,2025-04-15,71.58,22,167828,7750.5,직거래,정책전,False
광진구,광진1동,2025-05-09,77.16,23,166393,7129.0,직거래,정책전,False
광진구,광진1동,2025-05-09,60.83,18,130373,7085.3,중개거래,정책전,False
광진구,광진1동,2025-05-04,82.92,25,189372,7550.0,중개거래,정책전,False
광진구,광진1동,2025-05-01,73.77,22,170865,7656.9,중개거래,정책전,False
광진구,광진1동,2025-05-20,75.02,23,169517,7470.1,중개거래,정책전,False
광진구,광진2동,2025-05-09,69.44,21,150896,7184.1,중개거래,정책전,False
광진구,광진2동,2025-05-15,76.52,23,172174,7438.3,중개거래,정책전,False
광진구,광진2동,2025-05-02,64.49,20,143633,7362.3,직거래,정책전,False
광진구,광진2동,2025-05-11,53.18,16,108552,6747.5,중개거래,정책전,False
광진구,광진2동,2025-05-01,35.74,11,85815,7937.6,중개거래,정책전,False
광진구,광진3동,2025-06-09,18.0,5,42857,7870.9,중개거래,정책전,False
광진구,광진3동,2025-06-07,53.6,16,130253,8033.8,중개거래,정책전,False
광진구,광진3동,2025-06-15,80.09,24,195860,8084.1,중개거래,정책전,False
광진구,광진3동,2025-06-11,95.0,29,234294,8153.0,중개거래,정책전,False
광진구,광진3동,2025-06-16,80.46,24,194550,7993.6,중개거래,정책전,False
광진구,광진3동,2025-06-12,62.41,19,149131,7899.7,중개거래,정책전,False
광진구,광진3동,2025-06-17,22.75,7,53583,7786.5,중개거래,정책전,False
광진구,광진3동,2025-06-24,55.92,17,129517,7656.6,중개거래,정책전,False
광진구,광진3동,2025-06-07,68.03,21,158409,7697.2,직거래,정책전,False
광진구,광진2동,2025-06-27,62.61,19,155796,8226.3,중개거래,정책전,False
광진구,광진2동,2025-06-03,83.37,25,183003,7256.9,중개거래,정책전,False
광진구,광진2동,2025-06-12,80.2,24,181118,7465.4,중개거래,정책전,False
광진구,광진2동,2025-06-08,38.05,12,90069,7824.9,중개거래,정책전,False
광진구,광진2동,2025-06-13,28.6,9,66683,7707.4,중개거래,정책전,False
광진구,광진2동,2025-06-13,53.71,16,131396,8086.8,중개거래,정책전,False
광진구,광진2동,2025-06-13,43.28,13,102738,7847.3,중개거래,정책전,False
광진구,광진2동,2025-06-20,64.93,20,151837,7729.9,중개거래,정책전,False
광진구,광진2동,2025-06-09,58.98,18,140689,7885.9,중개거래,정책전,False
광진구,광진2동,2025-06-21,91.14,28,205219,7443.8,중개거래,정책전,False
광진구,광진2동,2025-06-20,72.13,22,170467,7812.4,중개거래,정책전,False
광진구,광진2동,2025-06-06,93.21,28,233200,8270.5,중개거래,정책전,False
광진구,광진1동,2025-06-19,54.77,17,121427,7329.3,중개거래,정책전,False
광진구,광진1동,2025-06-04,43.98,13,102511,7706.1,중개거래,정책전,False
광진구,광진1동,2025-06-11,56.57,17,142299,8315.6,중개거래,정책전,False
광진구,광진2동,2025-07-15,75.36,23,161990,7105.7,중개거래,정책후,False
광진구,광진2동,2025-07-13,24.54,7,52710,7101.4,중개거래,정책후,False
광진구,광진2동,2025-07-10,91.69,28,201271,7256.9,직거래,정책후,False
광진구,광진2동,2025-07-02,27.41,8,55904,6741.3,중개거래,정책후,False
광진구,광진2동,2025-07-24,41.86,13,92581,7312.1,직거래,정책후,False
광진구,광진2동,2025-07-23,59.2,18,122097,6818.4,직거래,정책후,False
광진구,광진2동,2025-07-10,46.42,14,103033,7337.8,중개거래,정책후,False
광진구,광진2동,2025-07-17,57.59,17,134484,7719.5,중개거래,정책후,False
광진구,광진2동,2025-07-07,41.1,12,88301,7103.0,직거래,정책후,False
광진구,광진2동,2025-07-13,85.03,26,176158,6848.8,중개거래,정책후,False
광진구,광진2동,2025-07-17,72.38,22,181326,8282.2,중개거래,정책후,False
광진구,광진3동,2025-07-04,30.89,9,71015,7600.4,중개거래,정책후,False
광진구,광진3동,2025-07-19,77.25,23,165187,7068.5,중개거래,정책후,False
광진구,광진3동,2025-07-09,66.04,20,140703,7042.8,중개거래,정책후,False
광진구,광진3동,2025-07-13,57.65,17,128986,7396.2,중개거래,정책후,False
광진구,광진3동,2025-07-17,57.0,17,122923,7129.2,중개거래,정책후,False
광진구,광진3동,2025-07-06,68.02,21,154360,7501.8,직거래,정책후,False
광진구,광진3동,2025-07-10,52.12,16,111615,7079.9,직거래,정책후,False
광진구,광진3동,2025-07-04,69.57,21,154623,7347.5,중개거래,정책후,False
광진구,광진3동,2025-07-27,48.16,15,100633,6908.3,중개거래,정책후,False
광진구,광진3동,2025-07-05,42.33,13,94073,7346.5,중개거래,정책후,False
광진구,광진3동,2025-07-04,56.72,17,129300,7535.6,중개거래,정책후,False
광진구,광진3동,2025-07-25,69.32,21,149276,7118.5,중개거래,정책후,False
광진구,광진3동,2025-07-14,73.85,22,153680,6879.7,중개거래,정책후,False
광진구,광진3동,2025-07-08,57.53,17,123173,7077.3,중개거래,정책후,False
광진구,광진1동,2025-07-21,37.24,11,73579,6532.5,중개거래,정책후,False
광진구,광진1동,2025-07-16,26.84,8,57486,7080.2,직거래,정책후,False
광진구,광진1동,2025-07-10,47.74,14,106784,7394.9,중개거래,정책후,False
광진구,광진1동,2025-07-20,93.16,28,205304,7285.2,중개거래,정책후,False
광진구,광진1동,2025-07-10,75.88,23,174582,7605.4,중개거래,정책후,False
광진구,광진1동,2025-07-05,50.02,15,115824,7654.4,중개거래,정책후,False
광진구,광진1동,2025-07-11,52.87,16,117941,7375.2,중개거래,정책후,False
광진구,광진1동,2025-07-24,26.02,8,58719,7458.8,중개거래,정책후,False
광진구,광진1동,2025-07-05,51.19,15,121991,7878.8,중개거래,정책후,False
광진구,광진1동,2025-07-05,23.0,7,48112,6915.9,직거래,정책후,False
광진구,광진2동,2025-08-19,64.36,19,144137,7403.5,직거래,정책후,False
광진구,광진2동,2025-08-02,96.93,29,212844,7259.2,중개거래,정책후,False
광진구,광진2동,2025-08-07,82.0,25,190701,7688.1,직거래,정책후,False
광진구,광진2동,2025-08-07,29.68,9,64748,7210.9,중개거래,정책후,False
광진구,광진2동,2025-08-04,39.33,12,79981,6722.1,직거래,정책후,False
광진구,광진2동,2025-08-15,73.83,22,162611,7280.9,중개거래,정책후,False
광진구,광진2동,2025-08-13,63.08,19,136013,7127.7,중개거래,정책후,False
광진구,광진2동,2025-08-26,69.25,21,157325,7510.5,직거래,정책후,False
광진구,광진2동,2025-08-09,82.55,25,184116,7373.0,직거래,정책후,False
광진구,광진2동,2025-08-19,55.39,17,111671,6664.5,중개거래,정책후,False
광진구,광진1동,2025-08-03,35.52,11,70453,6556.5,직거래,정책후,False
광진구,광진1동,2025-08-24,43.72,13,94957,7180.6,중개거래,정책후,False
광진구,광진1동,2025-08-07,42.31,13,92937,7261.1,직거래,정책후,False
광진구,광진1동,2025-08-26,33.48,10,75783,7482.3,중개거래,정책후,False
광진구,광진1동,2025-08-15,60.14,18,138437,7609.8,중개거래,정책후,False
광진구,광진1동,2025-08-27,41.75,13,96958,7677.6,중개거래,정책후,False
광진구,광진1동,2025-08-19,39.76,12,77508,6444.4,중개거래,정책후,False
광진구,광진3동,2025-08-16,35.03,11,77957,7356.7,중개거래,정책후,False
광진구,광진3동,2025-08-17,57.52,17,123960,7123.6,중개거래,정책후,False
광진구,광진3동,2025-08-07,32.38,10,66699,6809.1,중개거래,정책후,False
광진구,광진3동,2025-08-19,59.98,18,139452,7686.1,중개거래,정책후,False
광진구,광진3동,2025-08-12,65.13,20,137752,6992.1,중개거래,정책후,False
광진구,광진3동,2025-08-17,47.77,14,106426,7365.2,중개거래,정책후,False
광진구,광진3동,2025-08-13,51.4,16,116268,7477.6,중개거래,정책후,False
광진구,광진3동,2025-08-17,56.02,17,133771,7893.7,중개거래,정책후,False
광진구,광진3동,2025-08-01,37.05,11,81672,7288.1,직거래,정책후,False
광진구,광진3동,2025-09-14,18.0,5,37848,6951.0,중개거래,정책후,False
광진구,광진3동,2025-09-22,57.8,17,130372,7457.0,중개거래,정책후,False
광진구,광진3동,2025-09-06,33.16,10,72850,7263.3,중개거래,정책후,False
광진구,광진3동,2025-09-27,70.06,21,168197,7935.9,중개거래,정책후,False
광진구,광진3동,2025-09-07,47.61,14,105746,7342.6,중개거래,정책후,False
광진구,광진3동,2025-09-16,43.59,13,94422,7161.2,중개거래,정책후,False
광진구,광진3동,2025-09-12,80.85,24,177521,7258.3,중개거래,정책후,False
광진구,광진3동,2025-09-05,63.14,19,149746,7840.7,중개거래,정책후,False
광진구,광진3동,2025-09-20,83.76,25,189995,7498.4,중개거래,정책후,False
광진구,광진3동,2025-09-18,70.93,21,151960,7082.6,중개거래,정책후,False
광진구,광진3동,2025-09-01,23.25,7,53201,7565.2,중개거래,정책후,False
광진구,광진3동,2025-09-25,71.55,22,150464,6952.1,중개거래,정책후,False
광진구,광진3동,2025-09-23,30.86,9,71809,7691.8,중개거래,정책후,False
광진구,광진2동,2025-09-18,73.62,22,165990,7453.3,직거래,정책후,False
광진구,광진2동,2025-09-10,28.29,9,64369,7521.4,중개거래,정책후,False
광진구,광진2동,2025-09-03,72.18,22,160616,7356.3,직거래,정책후,False
광진구,광진2동,2025-09-24,67.14,20,148985,7335.3,중개거래,정책후,False
광진구,광진2동,2025-09-07,21.24,6,47695,7422.7,직거래,정책후,False
광진구,광진2동,2025-09-12,26.74,8,56408,6973.0,중개거래,정책후,False
광진구,광진2동,2025-09-25,49.11,15,111133,7480.1,중개거래,정책후,False
광진구,광진2동,2025-09-18,32.18,10,70724,7264.4,중개거래,정책후,False
광진구,광진1동,2025-10-13,76.14,23,180629,7842.2,직거래,정책후,False
광진구,광진1동,2025-10-21,54.0,16,120089,7351.1,중개거래,정책후,False
광진구,광진1동,2025-10-21,57.2,17,123150,7117.9,중개거래,정책후,False
광진구,광진1동,2025-10-27,58.99,18,128105,7179.4,중개거래,정책후,False
광진구,광진1동,2025-10-20,75.64,23,176889,7730.7,직거래,정책후,False
광진구,광진2동,2025-10-13,40.47,12,97020,7924.4,중개거래,정책후,False
광진구,광진2동,2025-10-14,33.09,10,73458,7337.8,중개거래,정책후,False
광진구,광진2동,2025-10-22,39.49,12,86889,7273.1,직거래,정책후,False
광진구,광진2동,2025-10-03,65.57,20,153869,7758.0,중개거래,정책후,False
광진구,광진2동,2025-10-03,77.86,24,173759,7377.8,중개거래,정책후,False
광진구,광진2동,2025-10-13,54.51,16,122356,7420.3,중개거래,정책후,False
광진구,광진2동,2025-10-03,54.21,16,122949,7497.8,중개거래,정책후,False
광진구,광진2동,2025-10-19,18.0,5,42559,7816.2,중개거래,정책후,False
광진구,광진2동,2025-10-06,49.19,15,106552,7161.3,중개거래,정책후,False
광진구,광진2동,2025-10-25,18.0,5,41560,7632.7,중개거래,정책후,False
광진구,광진2동,2025-10-21,58.53,18,138580,7826.7,중개거래,정책후,False
광진구,광진3동,2025-10-02,58.99,18,133467,7479.3,중개거래,정책후,False
광진구,광진3동,2025-10-21,74.35,22,162459,7223.8,중개거래,정책후,False
광진구,광진3동,2025-10-17,72.33,22,172105,7866.3,중개거래,정책후,False
광진구,광진3동,2025-10-02,64.41,19,149493,7672.9,중개거래,정책후,False
광진구,광진3동,2025-10-19,63.99,19,146314,7558.2,직거래,정책후,False
광진구,광진3동,2025-10-22,56.17,17,128973,7589.9,중개거래,정책후,False
광진구,광진3동,2025-10-21,77.97,24,169787,7198.5,중개거래,정책후,False
광진구,광진3동,2025-10-26,55.39,17,130019,7760.0,중개거래,정책후,False
광진구,광진3동,2025-10-03,83.29,25,188768,7492.3,중개거래,정책후,False
광진구,광진3동,2025-10-04,50.25,15,109005,7171.2,중개거래,정책후,False
광진구,광진3동,2025-10-23,83.09,25,195473,7777.4,중개거래,정책후,False
광진구,광진3동,2025-11-14,80.17,24,170302,7022.3,중개거래,정책후,False
광진구,광진3동,2025-11-03,85.34,26,185398,7181.5,직거래,정책후,False
광진구,광진3동,2025-11-07,47.95,15,114384,7885.3,중개거래,정책후,False
광진구,광진3동,2025-11-04,68.65,21,146362,7048.2,중개거래,정책후,False
광진구,광진3동,2025-11-26,82.67,25,180148,7203.9,중개거래,정책후,False
광진구,광진3동,2025-11-08,65.4,20,138709,7011.2,중개거래,정책후,False
광진구,광진3동,2025-11-09,109.88,33,245146,7375.2,중개거래,정책후,False
광진구,광진1동,2025-11-03,38.65,12,90702,7758.2,중개거래,정책후,False
광진구,광진1동,2025-11-19,84.08,25,192288,7560.0,중개거래,정책후,False
광진구,광진1동,2025-11-26,80.05,24,162874,6726.3,중개거래,정책후,False
광진구,광진1동,2025-11-11,21.21,6,45950,7160.8,중개거래,정책후,False
광진구,광진1동,2025-11-05,42.54,13,88971,6914.0,중개거래,정책후,False
광진구,광진1동,2025-12-05,67.05,20,155486,7665.7,중개거래,정책후,False
광진구,광진1동,2025-12-15,58.53,18,134039,7570.5,중개거래,정책후,False
광진구,광진1동,2025-12-04,31.93,10,71560,7407.8,직거래,정책후,False
광진구,광진1동,2025-12-14,47.75,14,107481,7440.8,중개거래,정책후,False
광진구,광진1동,2025-12-08,76.08,23,180843,7858.0,직거래,정책후,False
광진구,광진1동,2025-12-22,30.34,9,61543,6706.3,중개거래,정책후,False
광진구,광진1동,2025-12-21,62.02,19,147244,7848.5,직거래,정책후,False
광진구,광진1동,2025-12-03,46.94,14,107218,7550.6,중개거래,정책후,False
광진구,광진1동,2025-12-25,78.16,24,182079,7701.5,중개거래,정책후,False
광진구,광진1동,2025-12-23,34.26,10,72379,6984.1,중개거래,정책후,False
광진구,광진2동,2025-12-23,66.85,20,140731,6959.2,중개거래,정책후,False
광진구,광진2동,2025-12-24,80.07,24,184830,7630.7,중개거래,정책후,False
광진구,광진2동,2025-12-12,60.35,18,149996,8215.7,중개거래,정책후,False
광진구,광진2동,2025-12-18,49.24,15,115536,7756.7,직거래,정책후,False
광진구,광진2동,2025-12-24,23.07,7,46743,6698.9,중개거래,정책후,False
광진구,광진2동,2025-12-03,39.4,12,87646,7353.2,직거래,정책후,False
광진구,광진2동,2025-12-12,34.45,10,80615,7734.9,중개거래,정책후,False
광진구,광진2동,2025-12-11,67.34,20,153698,7545.0,중개거래,정책후,False
광진구,광진2동,2025-12-20,18.0,5,41476,7617.3,중개거래,정책후,False
광진구,광진2동,2025-12-24,44.91,14,102048,7511.4,중개거래,정책후,False
광진구,광진3동,2025-12-27,102.1,31,247857,8025.1,중개거래,정책후,False
광진구,광진3동,2025-12-04,59.51,18,150886,8382.2,중개거래,정책후,False
광진구,광진3동,2025-12-23,38.74,12,81011,6912.6,중개거래,정책후,False
광진구,광진3동,2025-12-05,41.8,13,92706,7332.2,중개거래,정책후,False
광진구,광진3동,2025-12-20,79.22,24,182251,7605.2,중개거래,정책후,False
광진구,광진3동,2025-12-09,53.17,16,132489,8236.9,중개거래,정책후,False
광진구,광진3동,2025-12-08,35.36,11,79855,7466.5,직거래,정책후,False
광진구,광진3동,2025-12-07,72.7,22,155258,7059.8,중개거래,정책후,False
광진구,광진3동,2025-12-09,60.77,18,137043,7455.3,직거래,정책후,False
광진구,광진3동,2025-12-14,52.65,16,128205,8049.5,중개거래,정책후,False
광진구,광진3동,2025-12-07,70.99,21,154325,7186.4,중개거래,정책후,False
광진구,광진3동,2025-12-25,59.13,18,135271,7563.2,중개거래,정책후,False
광진구,광진3동,2025-12-13,63.38,19,131475,6857.9,중개거래,정책후,False
광진구,광진3동,2025-12-02,47.61,14,112845,7835.6,중개거래,정책후,False
광진구,광진2동,2026-01-14,91.44,28,203910,7371.9,중개거래,정책후,False
광진구,광진2동,2026-01-01,79.23,24,180161,7516.7,직거래,정책후,False
광진구,광진2동,2026-01-05,70.84,21,158455,7394.6,중개거래,정책후,False
광진구,광진2동,2026-01-13,55.19,17,127571,7641.9,중개거래,정책후,False
광진구,광진1동,2026-01-21,35.49,11,82226,7658.8,중개거래,정책후,False
