구,법정동,계약년월,평균평단가,중위평단가,거래건수
서초구,서초2동,2026-01,5584.4,5533.6,4
서초구,서초2동,2026-02,5144.1,5180.8,4
서초구,서초2동,2026-03,5341.0,5286.8,6
서초구,서초2동,2026-04,5446.6,5483.8,7
서초구,서초2동,2026-05,5328.4,5475.1,3
서초구,서초2동,2026-06,5462.6,5514.1,5
서초구,서초2동,2026-07,5219.9,5383.2,5
서초구,서초2동,2026-08,5373.8,5378.1,5
서초구,서초3동,2024-06,5408.0,5268.7,7
서초구,서초3동,2024-07,5575.8,5586.0,10
서초구,서초3동,2024-08,5437.8,5452.9,5
서초구,서초3동,2024-09,5591.3,5632.6,16
서초구,서초3동,2024-11,5564.4,5581.6,6
서초구,서초3동,2024-12,5475.4,5348.6,7
서초구,서초3동,2025-02,5466.2,5536.2,10
서초구,서초3동,2025-04,5571.5,5571.6,4
서초구,서초3동,2025-06,5989.5,6036.4,8
서초구,서초3동,2025-07,5268.4,5342.1,5
서초구,서초3동,2025-10,5223.9,5260.4,8
서초구,서초3동,2025-11,5831.1,5851.4,4
서초구,서초3동,2026-01,6320.7,6320.7,1
서초구,서초3동,2026-03,5321.2,5305.3,6
서초구,서초3동,2026-06,5399.4,5308.5,3
서초구,서초3동,2026-07,5512.8,5436.6,3
서초구,서초3동,2026-08,5394.1,5416.4,4
서초구,서초4동,2024-05,5619.7,5611.2,17
서초구,서초4동,2024-06,5664.2,5680.0,6
서초구,서초4동,2024-07,5298.1,5377.2,10
서초구,서초4동,2024-08,5718.7,5753.0,8
서초구,서초4동,2024-09,5715.7,5647.4,10
서초구,서초4동,2024-10,5376.0,5429.8,5
서초구,서초4동,2025-01,5460.9,5470.8,8
서초구,서초4동,2025-02,5359.8,5308.0,11
서초구,서초4동,2025-03,5460.5,5366.5,9
서초구,서초4동,2025-05,5589.7,5513.8,16
서초구,서초4동,2025-06,5834.9,5780.9,9
서초구,서초4동,2025-07,5428.5,5426.6,6
서초구,서초4동,2025-08,5244.4,5153.6,4
서초구,서초4동,2025-09,5593.4,5650.7,4
서초구,서초4동,2025-10,5551.6,5551.6,2
서초구,서초4동,2025-11,5462.6,5532.2,4
서초구,서초4동,2026-01,5414.2,5445.5,7
서초구,서초4동,2026-02,5289.0,5335.2,4
서초구,서초4동,2026-03,5773.7,5609.4,5
서초구,서초4동,2026-04,5467.4,5477.1,4
서초구,서초4동,2026-05,5655.6,5528.4,4
서초구,서초4동,2026-07,5455.7,5445.8,4
서초구,서초4동,2026-08,5248.4,5185.5,5
성동구,성동1동,2024-06,8309.3,8383.6,8
성동구,성동1동,2024-08,7776.1,7761.2,7
성동구,성동1동,2024-09,7878.5,7914.3,9
성동구,성동1동,2024-12,8048.0,8061.3,16
성동구,성동1동,2025-03,8191.0,8284.6,7
성동구,성동1동,2025-04,7789.0,7669.8,8
성동구,성동1동,2025-05,8027.9,7938.2,4
성동구,성동1동,2025-06,8806.1,8775.8,14
성동구,성동1동,2025-07,8176.1,8256.0,10
성동구,성동1동,2025-08,8061.0,7942.2,4
성동구,성동1동,2025-09,8383.4,8383.4,2
성동구,성동1동,2025-10,8088.4,8094.7,4
성동구,성동1동,2025-11,8081.7,8146.6,4
성동구,성동1동,2025-12,8347.0,8306.3,5
성동구,성동1동,2026-01,8294.7,8260.7,3
성동구,성동1동,2026-02,8279.5,8263.4,6
성동구,성동1동,2026-03,7900.4,7900.4,2
성동구,성동1동,2026-04,8072.3,7809.0,4
성동구,성동1동,2026-05,8300.9,8291.5,7
성동구,성동1동,2026-06,8256.8,8277.0,4
성동구,성동1동,2026-07,8798.1,8811.4,3
성동구,성동2동,2024-05,7989.0,7929.9,15
성동구,성동2동,2024-06,8349.6,8416.0,6
성동구,성동2동,2024-07,8000.9,7862.0,7
성동구,성동2동,2024-08,7933.0,7908.4,10
성동구,성동2동,2024-09,7939.3,7866.2,8
성동구,성동2동,2024-10,7418.6,7475.6,6
성동구,성동2동,2024-11,8252.6,8280.8,4
성동구,성동2동,2024-12,8028.3,7959.9,13
성동구,성동2동,2025-01,8156.0,8096.5,13
성동구,성동2동,2025-03,7915.4,7885.2,10
성동구,성동2동,2025-05,8467.8,8484.9,12
성동구,성동2동,2025-06,8865.5,8920.8,14
성동구,성동2동,2025-08,8385.5,8194.4,5
성동구,성동2동,2025-10,8117.2,7987.3,7
성동구,성동2동,2025-12,8358.9,8420.6,4
성동구,성동2동,2026-01,8341.4,8226.5,5
성동구,성동2동,2026-03,7832.6,7865.6,4
성동구,성동2동,2026-05,8042.9,8042.9,1
성동구,성동2동,2026-07,8325.8,8332.6,8
성동구,성동2동,2026-08,8104.2,8104.2,1
성동구,성동3동,2024-05,8232.8,7960.5,3
성동구,성동3동,2024-06,8017.9,7951.4,12
성동구,성동3동,2024-07,8076.6,8019.3,6
성동구,성동3동,2024-09,7789.3,7873.5,13
성동구,성동3동,2024-11,8087.1,8118.7,15
성동구,성동3동,2024-12,8165.1,8087.6,9
성동구,성동3동,2025-01,8436.1,8341.1,3
성동구,성동3동,2025-02,8100.1,8116.4,9
성동구,성동3동,2025-03,8255.7,8300.8,8
성동구,성동3동,2025-04,7952.1,8021.0,15
성동구,성동3동,2025-05,8289.6,8274.8,10
성동구,성동3동,2025-06,8833.0,8789.6,10
성동구,성동3동,2025-07,8311.1,8313.4,3
성동구,성동3동,2025-08,8394.0,8175.5,5
성동구,성동3동,2025-10,7681.6,7681.6,2
성동구,성동3동,2026-01,8009.0,8069.8,6
성동구,성동3동,2026-02,8290.2,8251.9,3
성동구,성동3동,2026-03,8184.3,8137.8,7
성동구,성동3동,2026-04,8167.1,8268.2,8
성동구,성동3동,2026-05,8134.4,7935.4,5
성동구,성동3동,2026-06,8049.6,8049.6,2
성동구,성동3동,2026-08,8352.9,8665.1,5
성동구,성동4동,2024-06,8061.3,8198.4,14
성동구,성동4동,2024-07,8059.3,8107.0,5
성동구,성동4동,2024-08,7846.5,8157.2,7
성동구,성동4동,2024-09,7932.2,7905.3,11
성동구,성동4동,2024-10,7777.5,7575.5,5
성동구,성동4동,2024-11,7806.0,7862.2,6
성동구,성동4동,2024-12,7990.5,7832.4,10
성동구,성동4동,2025-01,7951.1,7966.2,12
성동구,성동4동,2025-02,8072.8,7952.2,16
성동구,성동4동,2025-03,8340.3,8269.7,8
성동구,성동4동,2025-05,8353.0,8389.0,13
성동구,성동4동,2025-06,8787.3,8833.3,9
성동구,성동4동,2025-08,8428.3,8397.9,3
성동구,성동4동,2025-09,8155.6,8156.5,5
성동구,성동4동,2025-10,8290.7,8230.8,7
성동구,성동4동,2025-11,8328.9,8393.2,5
성동구,성동4동,2025-12,8438.6,8332.2,8
성동구,성동4동,2026-01,8127.9,7897.2,4
성동구,성동4동,2026-02,8081.1,8118.4,5
성동구,성동4동,2026-03,8113.1,8114.8,4
성동구,성동4동,2026-04,8374.4,8374.4,2
성동구,성동4동,2026-06,8227.0,8072.5,10
성북구,성북1동,2024-05,3011.6,3025.6,16
성북구,성북1동,2024-08,3023.7,3004.2,12
성북구,성북1동,2024-09,3029.4,3016.0,11
성북구,성북1동,2024-10,3070.5,3050.9,13
성북구,성북1동,2024-11,3144.3,3117.3,9
성북구,성북1동,2024-12,3167.2,3169.4,6
성북구,성북1동,2025-01,3133.3,3149.2,6
성북구,성북1동,2025-02,3041.1,2999.4,7
성북구,성북1동,2025-03,3203.9,3241.2,16
성북구,성북1동,2025-04,3046.5,3009.6,10
성북구,성북1동,2025-05,3176.2,3205.5,8
성북구,성북1동,2025-06,3505.4,3514.2,11
성북구,성북1동,2025-07,3047.9,3041.8,10
성북구,성북1동,2025-08,3144.9,3178.3,9
성북구,성북1동,2025-10,3310.6,3328.6,6
성북구,성북1동,2025-11,3255.4,3272.9,13
성북구,성북1동,2026-01,3293.7,3322.6,10
성북구,성북1동,2026-02,3124.5,3092.0,9
성북구,성북1동,2026-03,3312.8,3253.5,7
성북구,성북1동,2026-04,3310.8,3376.2,9
성북구,성북1동,2026-05,3392.3,3405.5,7
성북구,성북1동,2026-06,3273.2,3332.9,11
성북구,성북1동,2026-07,3223.7,3208.6,8
성북구,성북1동,2026-08,3324.6,3328.4,8
성북구,성북2동,2024-06,3142.5,3077.8,7
성북구,성북2동,2024-08,3062.8,3021.3,7
성북구,성북2동,2024-09,3071.4,3059.2,8
성북구,성북2동,2024-11,3135.7,3101.8,10
성북구,성북2동,2024-12,3261.5,3248.3,7
성북구,성북2동,2025-01,3129.8,3162.4,8
성북구,성북2동,2025-02,3105.8,3158.8,6
성북구,성북2동,2025-04,3137.5,3147.0,4
성북구,성북2동,2025-05,3208.2,3200.2,11
성북구,성북2동,2025-06,3459.1,3498.6,18
성북구,성북2동,2025-09,3104.2,3067.9,7
성북구,성북2동,2025-11,3227.8,3242.2,9
성북구,성북2동,2026-04,3298.8,3334.4,17
성북구,성북2동,2026-05,3365.7,3369.7,9
성북구,성북2동,2026-06,3322.1,3335.6,13
성북구,성북2동,2026-08,3313.2,3356.7,9
성북구,성북3동,2024-05,3050.5,3028.5,12
성북구,성북3동,2024-06,3167.1,3174.5,9
성북구,성북3동,2024-07,3098.5,3068.2,5
성북구,성북3동,2024-08,3045.8,3035.2,12
성북구,성북3동,2024-09,3109.0,3072.5,5
성북구,성북3동,2024-10,3107.5,3124.9,7
성북구,성북3동,2024-11,3189.5,3174.6,8
성북구,성북3동,2024-12,3123.8,3129.7,8
성북구,성북3동,2025-02,3122.5,3091.0,11
성북구,성북3동,2025-03,3054.0,3019.4,10
성북구,성북3동,2025-04,3051.7,3034.5,13
성북구,성북3동,2025-07,3148.0,3162.5,10
성북구,성북3동,2025-08,3323.0,3359.8,6
성북구,성북3동,2025-09,3205.0,3223.6,7
성북구,성북3동,2025-10,3321.0,3298.0,4
성북구,성북3동,2025-11,3276.7,3238.1,7
성북구,성북3동,2025-12,3163.8,3171.2,10
성북구,성북3동,2026-01,3342.7,3314.5,11
성북구,성북3동,2026-03,3314.9,3266.0,7
성북구,성북3동,2026-05,3348.9,3309.2,7
성북구,성북3동,2026-06,3279.3,3276.8,13
성북구,성북3동,2026-07,3273.2,3274.9,5
성북구,성북3동,2026-08,3301.1,3337.0,11
성북구,성북4동,2024-05,3055.5,3071.3,16
성북구,성북4동,2024-06,3072.8,3067.6,4
성북구,성북4동,2024-07,3025.6,2996.2,7
성북구,성북4동,2024-08,3021.6,2984.8,9
성북구,성북4동,2024-09,3106.1,3094.4,6
성북구,성북4동,2024-11,3201.2,3187.4,10
성북구,성북4동,2024-12,3157.4,3180.0,7
성북구,성북4동,2025-02,3157.8,3188.1,11
성북구,성북4동,2025-03,3269.1,3271.5,13
성북구,성북4동,2025-05,3223.6,3249.1,8
성북구,성북4동,2025-06,3486.4,3516.8,12
성북구,성북4동,2025-08,3193.4,3181.1,8
성북구,성북4동,2025-09,3053.6,3051.2,6
성북구,성북4동,2025-11,3301.8,3289.2,7
성북구,성북4동,2025-12,3220.0,3173.9,11
성북구,성북4동,2026-01,3306.4,3275.2,10
성북구,성북4동,2026-02,3123.0,3151.1,9
성북구,성북4동,2026-05,3343.2,3382.6,5
성북구,성북4동,2026-06,3317.0,3303.1,11
성북구,성북4동,2026-07,3209.9,3178.0,10
성북구,성북4동,2026-08,3329.2,3302.8,10
송파구,송파1동,2024-06,4368.9,4268.9,8
송파구,송파1동,2024-07,4337.0,4260.0,11
송파구,송파1동,2024-08,4594.4,4594.9,7
송파구,송파1동,2024-11,4293.0,4322.1,15
송파구,송파1동,2024-12,4383.1,4423.3,9
송파구,송파1동,2025-01,4316.2,4356.6,10
송파구,송파1동,2025-02,4348.2,4278.1,7
송파구,송파1동,2025-03,4556.7,4572.0,4
송파구,송파1동,2025-04,4386.7,4324.0,14
송파구,송파1동,2025-05,4570.5,4554.8,6
송파구,송파1동,2025-07,4532.1,4482.8,10
송파구,송파1동,2025-09,4367.5,4309.0,11
송파구,송파1동,2025-10,4461.0,4388.4,10
송파구,송파1동,2026-01,4720.4,4720.4,2
송파구,송파1동,2026-02,4595.9,4564.7,6
송파구,송파1동,2026-03,4626.5,4559.4,6
송파구,송파1동,2026-04,4666.1,4677.0,6
송파구,송파1동,2026-05,4597.0,4597.0,2
송파구,송파1동,2026-06,4497.6,4471.8,4
송파구,송파1동,2026-07,4640.4,4716.0,6
송파구,송파1동,2026-08,4703.6,4720.6,4
송파구,송파2동,2024-05,4232.9,4272.7,9
송파구,송파2동,2024-06,4471.7,4452.6,6
송파구,송파2동,2024-07,4362.6,4326.5,11
송파구,송파2동,2024-08,4466.4,4493.8,11
송파구,송파2동,2024-09,4308.1,4322.7,8
송파구,송파2동,2024-10,4311.4,4353.5,12
송파구,송파2동,2024-11,4274.7,4249.0,11
송파구,송파2동,2024-12,4462.4,4531.8,10
송파구,송파2동,2025-01,4357.0,4461.6,6
송파구,송파2동,2025-02,4368.3,4340.4,10
송파구,송파2동,2025-04,4338.1,4355.2,11
송파구,송파2동,2025-06,4826.7,4812.8,14
송파구,송파2동,2025-08,4400.1,4359.1,5
송파구,송파2동,2025-09,4364.0,4364.0,2
송파구,송파2동,2025-10,4390.4,4387.3,5
송파구,송파2동,2025-11,4631.5,4722.1,5
송파구,송파2동,2025-12,4399.1,4397.3,7
송파구,송파2동,2026-01,4414.8,4445.4,10
송파구,송파2동,2026-02,4606.0,4571.6,6
송파구,송파2동,2026-03,4549.7,4589.3,5
송파구,송파2동,2026-04,4543.5,4542.1,7
송파구,송파2동,2026-05,4469.0,4447.8,11
송파구,송파2동,2026-06,4715.2,4733.0,9
송파구,송파2동,2026-07,4717.3,4648.6,6
송파구,송파3동,2024-05,4183.8,4225.2,9
송파구,송파3동,2024-06,4319.4,4279.5,11
송파구,송파3동,2024-07,4180.6,4178.8,8
송파구,송파3동,2024-08,4463.2,4440.2,8
송파구,송파3동,2024-09,4366.8,4348.0,8
송파구,송파3동,2024-10,4148.5,4113.1,8
송파구,송파3동,2024-11,4335.1,4358.7,8
송파구,송파3동,2024-12,4365.0,4321.5,7
송파구,송파3동,2025-01,4424.5,4355.1,12
송파구,송파3동,2025-02,4502.3,4430.9,8
송파구,송파3동,2025-03,4537.1,4560.7,11
송파구,송파3동,2025-04,4403.9,4427.0,12
송파구,송파3동,2025-05,4505.7,4412.6,8
송파구,송파3동,2025-06,4774.2,4750.3,22
송파구,송파3동,2025-07,4599.7,4504.7,3
송파구,송파3동,2025-08,4502.3,4396.3,5
송파구,송파3동,2025-09,4410.4,4369.5,3
송파구,송파3동,2025-10,4418.9,4369.0,4
송파구,송파3동,2025-11,4422.5,4396.2,9
송파구,송파3동,2025-12,4660.0,4669.3,4
송파구,송파3동,2026-02,4474.0,4421.5,7
송파구,송파3동,2026-03,4787.1,4818.7,3
송파구,송파3동,2026-04,4475.9,4475.9,2
송파구,송파3동,2026-05,4470.2,4543.8,4
송파구,송파3동,2026-06,4633.6,4632.0,8
송파구,송파3동,2026-07,4544.0,4567.6,4
송파구,송파3동,2026-08,4525.5,4534.4,7
양천구,양천1동,2024-05,5074.7,5023.7,10
양천구,양천1동,2024-06,5196.1,5102.8,7
양천구,양천1동,2024-07,4925.2,4981.1,9
양천구,양천1동,2024-08,4879.4,4841.0,6
양천구,양천1동,2024-09,5077.9,5097.4,13
양천구,양천1동,2024-11,5087.0,5069.2,7
양천구,양천1동,2025-01,4853.5,4838.4,10
양천구,양천1동,2025-02,5118.6,5085.5,8
양천구,양천1동,2025-03,5141.3,5065.4,12
양천구,양천1동,2025-04,4885.7,4944.5,13
양천구,양천1동,2025-05,5077.5,5022.8,10
양천구,양천1동,2025-06,5445.8,5444.6,16
양천구,양천1동,2025-07,4981.7,4834.4,5
양천구,양천1동,2025-08,4908.5,4845.3,9
양천구,양천1동,2025-09,5055.3,5037.2,8
양천구,양천1동,2025-10,4975.7,5033.6,8
양천구,양천1동,2025-11,5286.9,5197.8,9
양천구,양천1동,2025-12,4841.6,4790.3,9
양천구,양천1동,2026-01,4914.8,4951.2,12
양천구,양천1동,2026-04,4913.6,4880.2,14
양천구,양천1동,2026-05,4953.0,4988.7,9
양천구,양천1동,2026-06,4836.3,4875.2,7
양천구,양천1동,2026-07,4752.2,4802.2,14
양천구,양천1동,2026-08,4632.6,4484.9,5
양천구,양천2동,2024-05,5141.9,5117.8,10
양천구,양천2동,2024-07,5119.6,5092.4,14
양천구,양천2동,2024-08,5044.2,4969.0,6
양천구,양천2동,2024-09,4940.2,4903.1,10
양천구,양천2동,2024-10,4924.0,4939.8,13
양천구,양천2동,2024-11,5049.2,5084.9,5
양천구,양천2동,2024-12,5199.8,5157.0,6
양천구,양천2동,2025-02,5116.4,5120.9,9
양천구,양천2동,2025-03,5161.4,5139.6,15
양천구,양천2동,2025-06,5441.1,5459.5,13
양천구,양천2동,2025-09,5020.6,5049.0,8
양천구,양천2동,2025-10,4970.8,4953.7,16
양천구,양천2동,2025-11,5007.9,4912.4,6
양천구,양천2동,2026-02,4776.3,4762.4,10
양천구,양천2동,2026-03,5057.9,4978.6,5
양천구,양천2동,2026-04,5071.9,5074.0,6
양천구,양천2동,2026-05,4915.6,4860.4,12
양천구,양천2동,2026-06,4924.0,5031.1,7
양천구,양천2동,2026-08,4632.1,4605.8,4
양천구,양천3동,2024-05,5209.8,5240.4,8
양천구,양천3동,2024-06,5170.2,5201.4,12
양천구,양천3동,2024-07,5019.2,4987.2,13
양천구,양천3동,2024-08,5205.1,5086.9,4
양천구,양천3동,2024-09,5014.5,5035.0,9
양천구,양천3동,2024-10,4869.5,4922.2,9
양천구,양천3동,2024-12,4944.8,5028.1,7
양천구,양천3동,2025-01,5061.6,4987.2,6
양천구,양천3동,2025-02,5406.1,5342.0,3
양천구,양천3동,2025-04,4804.4,4770.5,9
양천구,양천3동,2025-05,5049.0,5069.1,10
양천구,양천3동,2025-06,5387.2,5435.4,14
양천구,양천3동,2025-07,4966.4,4981.6,10
양천구,양천3동,2025-08,5008.7,5028.3,7
양천구,양천3동,2025-09,5068.5,5035.9,13
양천구,양천3동,2025-10,4910.3,4886.5,9
양천구,양천3동,2025-12,5028.9,5014.8,7
양천구,양천3동,2026-01,4755.5,4758.4,7
양천구,양천3동,2026-02,4882.0,4740.7,5
양천구,양천3동,2026-03,4950.0,4881.7,7
양천구,양천3동,2026-04,4959.0,4935.3,11
양천구,양천3동,2026-05,4889.5,4913.6,12
양천구,양천3동,2026-07,4805.6,4823.7,7
양천구,양천3동,2026-08,4627.6,4634.0,12
영등포구,영등포1동,2024-05,4141.3,4159.2,8
영등포구,영등포1동,2024-06,3962.4,3965.0,13
영등포구,영등포1동,2024-07,3919.9,3901.7,11
영등포구,영등포1동,2024-08,3966.4,4043.8,13
영등포구,영등포1동,2024-09,3945.0,3925.4,8
영등포구,영등포1동,2024-10,3986.1,3930.8,9
영등포구,영등포1동,2024-11,4033.4,4085.0,10
영등포구,영등포1동,2024-12,4023.9,4048.6,10
영등포구,영등포1동,2025-01,4128.3,4097.8,10
영등포구,영등포1동,2025-02,4045.7,4077.2,10
영등포구,영등포1동,2025-03,4331.3,4311.7,3
영등포구,영등포1동,2025-04,4198.4,4218.9,7
영등포구,영등포1동,2025-05,4007.5,4016.7,17
영등포구,영등포1동,2025-06,4495.5,4557.8,11
영등포구,영등포1동,2025-07,4216.6,4206.2,10
영등포구,영등포1동,2025-08,4039.0,4042.5,8
영등포구,영등포1동,2025-09,4068.1,4060.6,7
영등포구,영등포1동,2025-10,4168.7,4206.0,5
영등포구,영등포1동,2025-11,4291.1,4388.5,7
영등포구,영등포1동,2025-12,4180.7,4207.5,8
영등포구,영등포1동,2026-01,4208.0,4163.8,11
영등포구,영등포1동,2026-02,4015.2,3908.0,6
영등포구,영등포1동,2026-03,4243.3,4271.5,8
영등포구,영등포1동,2026-04,4137.8,4080.3,7
영등포구,영등포1동,2026-05,4398.0,4431.2,3
영등포구,영등포1동,2026-06,4207.1,4201.5,5
영등포구,영등포1동,2026-07,4322.2,4240.0,11
영등포구,영등포1동,2026-08,4189.0,4113.4,4
영등포구,영등포2동,2024-05,4079.2,4072.4,10
영등포구,영등포2동,2024-06,3973.4,3992.2,11
영등포구,영등포2동,2024-07,3936.6,3958.9,9
영등포구,영등포2동,2024-08,3910.8,3807.8,6
영등포구,영등포2동,2024-09,3978.5,3993.6,12
영등포구,영등포2동,2024-10,4138.3,4007.5,7
영등포구,영등포2동,2024-11,4047.6,4069.7,7
영등포구,영등포2동,2024-12,4126.6,4088.8,6
영등포구,영등포2동,2025-01,4271.6,4270.9,7
영등포구,영등포2동,2025-02,4037.1,3999.7,7
영등포구,영등포2동,2025-03,4222.6,4261.5,6
영등포구,영등포2동,2025-04,4252.2,4233.6,9
영등포구,영등포2동,2025-05,4027.3,4048.5,4
영등포구,영등포2동,2025-06,4433.7,4483.2,14
영등포구,영등포2동,2025-07,4213.9,4213.5,8
영등포구,영등포2동,2025-08,4114.0,4108.8,7
영등포구,영등포2동,2025-09,4307.8,4341.3,12
영등포구,영등포2동,2025-10,4276.9,4219.0,10
영등포구,영등포2동,2025-11,4089.8,4014.6,9
영등포구,영등포2동,2025-12,4036.5,4054.2,11
영등포구,영등포2동,2026-01,4242.7,4216.0,6
영등포구,영등포2동,2026-02,4175.4,4192.0,8
영등포구,영등포2동,2026-03,4347.6,4266.5,11
영등포구,영등포2동,2026-04,4283.0,4265.7,8
영등포구,영등포2동,2026-05,4437.8,4382.4,6
영등포구,영등포2동,2026-06,4238.6,4142.1,11
영등포구,영등포2동,2026-07,4335.8,4339.4,13
영등포구,영등포2동,2026-08,4224.0,4179.6,12
용산구,용산1동,2024-05,3206.5,3175.7,13
용산구,용산1동,2024-06,3128.3,3065.1,4
용산구,용산1동,2024-08,3116.4,3113.2,11
용산구,용산1동,2024-09,3340.9,3337.3,9
용산구,용산1동,2024-11,3164.3,3128.4,9
용산구,용산1동,2024-12,3353.8,3365.2,8
용산구,용산1동,2025-01,3320.8,3309.8,10
용산구,용산1동,2025-02,3327.7,3319.6,5
용산구,용산1동,2025-03,3322.0,3293.8,12
용산구,용산1동,2025-04,3258.6,3286.9,9
용산구,용산1동,2025-05,3220.2,3229.6,12
용산구,용산1동,2025-06,3564.3,3562.8,17
용산구,용산1동,2025-07,3317.7,3317.4,5
용산구,용산1동,2025-08,3352.9,3297.9,5
용산구,용산1동,2025-09,3241.5,3305.7,7
용산구,용산1동,2025-11,3233.7,3233.7,2
용산구,용산1동,2025-12,3340.5,3303.2,4
용산구,용산1동,2026-01,3450.7,3406.0,5
용산구,용산1동,2026-03,3298.3,3211.5,4
용산구,용산1동,2026-04,3315.0,3310.9,5
용산구,용산1동,2026-05,3632.3,3601.2,3
용산구,용산1동,2026-06,3530.0,3519.1,7
용산구,용산1동,2026-07,3619.9,3670.8,3
용산구,용산1동,2026-08,3411.6,3423.9,5
용산구,용산2동,2024-06,3085.7,3126.1,10
용산구,용산2동,2024-07,3220.7,3241.9,9
용산구,용산2동,2024-09,3350.4,3407.9,9
용산구,용산2동,2024-10,3284.5,3303.4,13
용산구,용산2동,2024-11,3172.6,3164.1,9
용산구,용산2동,2024-12,3285.3,3290.4,6
용산구,용산2동,2025-01,3375.7,3384.4,6
용산구,용산2동,2025-03,3274.6,3325.9,11
용산구,용산2동,2025-04,3315.8,3300.5,6
용산구,용산2동,2025-06,3647.4,3642.8,20
용산구,용산2동,2025-07,3360.8,3327.4,4
용산구,용산2동,2025-08,3283.8,3315.0,3
용산구,용산2동,2025-09,3332.1,3357.2,3
용산구,용산2동,2025-10,3489.2,3489.2,2
용산구,용산2동,2025-11,3358.4,3393.3,6
용산구,용산2동,2025-12,3292.0,3256.9,5
용산구,용산2동,2026-02,3375.2,3327.3,5
용산구,용산2동,2026-03,3313.6,3282.3,5
용산구,용산2동,2026-04,3360.2,3382.0,5
용산구,용산2동,2026-05,3400.8,3452.6,8
용산구,용산2동,2026-06,3627.5,3627.5,1
용산구,용산2동,2026-07,3476.3,3480.3,6
용산구,용산3동,2024-05,3240.1,3246.9,8
용산구,용산3동,2024-07,3198.3,3162.6,9
용산구,용산3동,2024-08,3223.4,3238.6,8
용산구,용산3동,2024-10,3210.5,3216.9,12
용산구,용산3동,2025-02,3372.0,3373.8,5
용산구,용산3동,2025-03,3356.7,3324.4,8
용산구,용산3동,2025-04,3194.0,3196.6,12
용산구,용산3동,2025-05,3241.6,3179.7,12
용산구,용산3동,2025-07,3281.1,3272.6,13
용산구,용산3동,2025-08,3352.7,3343.4,4
용산구,용산3동,2025-09,3425.1,3474.9,7
용산구,용산3동,2025-10,3309.5,3267.7,7
용산구,용산3동,2025-12,3381.7,3381.7,1
용산구,용산3동,2026-01,3264.8,3279.9,5
용산구,용산3동,2026-02,3344.7,3407.6,7
용산구,용산3동,2026-03,3296.9,3281.5,7
용산구,용산3동,2026-04,3460.0,3437.0,4
용산구,용산3동,2026-05,3479.9,3455.7,5
용산구,용산3동,2026-06,3480.0,3494.0,5
용산구,용산3동,2026-08,3379.9,3379.4,6
은평구,은평1동,2024-05,4775.7,4771.8,8
은평구,은평1동,2024-06,5017.2,5017.9,11
은평구,은평1동,2024-07,4724.3,4726.5,7
은평구,은평1동,2024-09,4765.6,4742.8,9
은평구,은평1동,2024-10,4914.4,4878.0,16
은평구,은평1동,2024-11,4976.1,5101.0,10
은평구,은평1동,2024-12,4760.1,4740.2,9
은평구,은평1동,2025-01,4726.2,4704.9,8
은평구,은평1동,2025-02,5095.1,5095.6,9
은평구,은평1동,2025-03,4906.4,4847.6,5
은평구,은평1동,2025-04,4860.3,4931.3,9
은평구,은평1동,2025-06,5281.7,5332.8,18
은평구,은평1동,2025-07,5037.8,5051.8,19
은평구,은평1동,2025-08,4635.8,4667.5,9
은평구,은평1동,2025-10,5113.7,5025.4,10
은평구,은평1동,2025-12,5012.6,4960.6,6
은평구,은평1동,2026-01,5108.6,5126.7,8
은평구,은평1동,2026-02,5080.3,5001.0,9
은평구,은평1동,2026-03,5129.2,5152.8,12
은평구,은평1동,2026-04,4980.5,4990.5,10
은평구,은평1동,2026-05,4982.4,4973.6,10
은평구,은평1동,2026-06,5094.9,5107.6,8
은평구,은평1동,2026-07,5117.1,5128.7,10
은평구,은평1동,2026-08,5011.0,4986.8,11
은평구,은평2동,2024-05,4693.3,4711.8,8
은평구,은평2동,2024-07,4707.3,4657.8,6
은평구,은평2동,2024-08,4693.1,4590.0,5
은평구,은평2동,2024-09,4723.5,4739.4,7
은평구,은평2동,2024-10,4870.5,4827.0,8
은평구,은평2동,2024-11,4846.7,4859.5,9
은평구,은평2동,2024-12,4819.6,4906.4,11
은평구,은평2동,2025-01,4923.6,4928.2,13
은평구,은평2동,2025-02,4867.8,4843.4,9
은평구,은평2동,2025-03,4791.0,4798.4,11
은평구,은평2동,2025-04,4990.5,4881.0,10
은평구,은평2동,2025-05,4884.7,4811.0,13
은평구,은평2동,2025-06,5353.6,5339.4,17
은평구,은평2동,2025-07,4995.1,5026.0,8
은평구,은평2동,2025-08,4861.3,4817.6,8
은평구,은평2동,2025-09,4896.5,4882.6,4
은평구,은평2동,2025-10,4968.3,4925.5,7
은평구,은평2동,2025-11,5039.0,4970.0,8
은평구,은평2동,2025-12,5211.9,5144.7,5
은평구,은평2동,2026-01,5040.4,4967.9,7
은평구,은평2동,2026-02,4872.8,4807.8,9
은평구,은평2동,2026-03,4999.5,5006.6,10
은평구,은평2동,2026-04,5039.6,5146.7,7
은평구,은평2동,2026-05,5118.4,5187.7,10
은평구,은평2동,2026-06,5133.7,5221.5,7
은평구,은평2동,2026-07,5114.1,5002.2,7
은평구,은평2동,2026-08,5083.3,5029.3,9
은평구,은평3동,2024-05,4742.0,4671.4,11
은평구,은평3동,2024-06,5031.6,4999.9,6
은평구,은평3동,2024-07,4655.8,4616.1,11
은평구,은평3동,2024-08,4829.4,4862.6,8
